OBS_YEAR,ROUNDID,MISSIONID,SITE,ASSOC_OCC_SITEID,OCC_SITEID,DATE_,LOCALTIME,TYPE,DIVE,HABITAT_CODE,REEF_ZONE,MAX_DEPTH_M,MIN_DEPTH_M,VISIBILITY,VISIBILITY_M,MAX_Z_M,MIN_Z_M,DEPTH_BIN,DISTRICT,ISLAND,REGION,SECTOR,SITEDESCRIPTION,SITEVISITID,OBJECTID_SV,OBJECTID_LOS,COMMENTS_SV,COMMENTS_LOS,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOS,LONGITUDE_LOS,PHOTOMOSAIC_YN,TRANSECT_PHOTOS,CLIMATE_STATION_YN,EXCLUDE_FLAG,DS_SUITE_ACTIVITY_YN,CB_ACTIVITY_YN,CTD_ACTIVITY_YN,H2O_ACTIVITY_YN,STR_DEP_ACTIVITY_YN,STR_REC_ACTIVITY_YN,BMUS_DEPLOY_YN,BMUS_RETRIEVE_YN,CAUS_DEPLOY_YN,CAUS_RETRIEVE_YN,CORAL_BELT_ADULT_YN,CORAL_BELT_JUVENILE_YN,FISH_REA_YN,SEC_NAME
2022,182,RA2201_LEG5,MAU-88,,OCC-MAU-016,06/26/2022 15.21.17,06/26/2022 15.21.17,Oceanography,NA,,,NA,NA,NA,NA,NA,NA,,NA,Maug,MARIAN,,NA,39330,38091,8522,,,20.022962,145.229943,20.02296447,145.2299637,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,MAUG
2022,182,RA2201_LEG5,MAU-1034,,,06/27/2022 08.52.02,06/27/2022 08.52.02,Fish,1,AGR,Forereef,NA,NA,30,NA,NA,NA,Deep,NA,Maug,MARIAN,,NA,39340,38060,19313,,,20.029325,145.223914,20.00752,145.22483,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-1074,,,06/27/2022 09.50.05,06/27/2022 09.50.05,Fish,2,AGR,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39341,38061,22901,,,20.03177,145.210456,20.03177,145.210456,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-86,OCC-MAU-019,OCC-MAU-019,06/27/2022 11.00.46,06/27/2022 11.00.46,Oceanography,NA,,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39345,38571,8518,,,20.01405,145.227389,20.01398,145.22746,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAUG
2022,182,RA2201_LEG5,MAU-1100,,,06/27/2022 11.18.22,06/27/2022 11.18.22,Fish,3,ROB,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39342,38062,22898,,,20.015112,145.216019,20.015112,145.216019,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-88,OCC-MAU-016,OCC-MAU-016,06/27/2022 12.27.17,06/27/2022 12.27.17,Oceanography,NA,,,NA,NA,NA,NA,NA,NA,,NA,Maug,MARIAN,,NA,39346,38505,8522,,,20.022962,145.229943,20.02296447,145.2299637,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAUG
2022,182,RA2201_LEG5,MAU-1122,,,06/27/2022 13.05.16,06/27/2022 13.05.16,Fish,4,ROB,Forereef,NA,NA,30,NA,NA,NA,Shallow,NA,Maug,MARIAN,,NA,39343,38063,22899,,,20.030449,145.223332,20.030449,145.223332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-1077,,,06/27/2022 13.41.03,06/27/2022 13.41.03,Fish,5,AGR,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39344,38064,22900,,,20.032391,145.213004,20.032391,145.213004,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-02,OCC-MAU-018,OCC-MAU-018,06/27/2022 14.12.37,06/27/2022 14.12.37,Oceanography,NA,,Forereef,NA,NA,NA,NA,14,14,Mid,NA,Maug,MARIAN,,NA,39347,38635,773,,Complex substrate on reef slope dominated by Porites rus and turf algae on dead coral.,20.022428,145.229719,20.02257,145.22975,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,MAUG
2022,182,RA2201_LEG5,MAU-1059,,,06/28/2022 08.31.45,06/28/2022 08.31.45,Fish,1,AGR,Forereef,NA,NA,30,NA,NA,NA,Deep,NA,Maug,MARIAN,,NA,39360,38386,21636,,,20.028214,145.236219,20.04552277,145.2246856,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-05,,OCC-MAU-002,06/28/2022 09.04.07,06/28/2022 09.04.07,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,12,Mid,NA,Maug,MARIAN,,NA,39364,38506,776,,,20.035605,145.224606,20.03537,145.22452,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-1075,,,06/28/2022 09.51.49,06/28/2022 09.51.49,Fish,2,AGR,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39361,38387,22904,,,20.02174,145.239679,20.02174,145.239679,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-1108,,,06/28/2022 11.02.25,06/28/2022 11.02.25,Fish,3,AGR,Forereef,NA,NA,25,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39362,38388,22903,,,20.014995,145.236089,20.014995,145.236089,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,182,RA2201_LEG5,MAU-1116,,,06/28/2022 12.19.51,06/28/2022 12.19.51,Fish,4,AGR,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Maug,MARIAN,,NA,39363,38389,22902,,,20.011199,145.231346,20.011199,145.231346,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,MAUG
2022,181,RA2201_LEG4,ASC-637,,,05/24/2022 09.21.41,05/24/2022 09.21.41,Benthic,1,ROB,Forereef,24.99238037,23.16366961,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,38824,38576,22792,,,19.680868,145.41562,19.680868,145.41562,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-632,,,05/24/2022 09.32.53,05/24/2022 09.32.53,Benthic,1,ROB,Forereef,20.11581835,18.59189272,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,38820,38056,22789,,,19.698668,145.418563,19.698668,145.418563,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-614,,,05/24/2022 10.39.50,05/24/2022 10.39.50,Benthic,2,ROB,Forereef,13.41054557,12.49619019,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38825,38577,22794,,,19.704035,145.413804,19.704035,145.413804,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-604,,,05/24/2022 11.22.10,05/24/2022 11.22.10,Benthic,2,ROB,Forereef,11.58183481,9.753124048,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38821,38057,22788,,,19.68845,145.419086,19.68845,145.419086,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-599,,,05/24/2022 12.25.32,05/24/2022 12.25.32,Benthic,3,ROB,Forereef,13.71533069,12.19140506,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38826,38578,22795,,,19.706689,145.409992,19.706689,145.409992,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-601,,,05/24/2022 13.12.10,05/24/2022 13.12.10,Benthic,3,SAG,Forereef,13.10576044,10.05790917,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38822,38058,22790,,,19.677024,145.410765,19.677024,145.410765,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-589,,,05/24/2022 14.00.34,05/24/2022 14.00.34,Benthic,4,ROB,Forereef,6.09570253,4.876562024,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,38827,38579,22796,,,19.704838,145.396377,19.704838,145.396377,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-594,,,05/24/2022 14.46.40,05/24/2022 14.46.40,Benthic,4,ROB,Forereef,4.876562024,3.047851265,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,38823,38059,22791,,,19.680538,145.393456,19.680538,145.393456,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-585,,,05/24/2022 15.13.40,05/24/2022 15.13.40,Benthic,5,ROB,Forereef,4.266991771,2.133495885,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,38828,38580,22793,,,19.694044,145.38995,19.694044,145.38995,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-626,,,05/25/2022 09.19.39,05/25/2022 09.19.39,Benthic,1,AGR,Forereef,19.5062481,18.59189272,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,38840,38547,22799,,,19.683353,145.38745,19.683353,145.38745,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-627,,,05/25/2022 09.26.15,05/25/2022 09.26.15,Benthic,1,AGR,Forereef,22.85888449,19.5062481,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,38844,38427,22801,,,19.699728,145.390976,19.699728,145.390976,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-611,,,05/25/2022 11.01.57,05/25/2022 11.01.57,Benthic,2,PAV,Forereef,10.66747943,10.05790917,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38841,38548,22797,,,19.674966,145.400707,19.674966,145.400707,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-613,,,05/25/2022 11.26.58,05/25/2022 11.26.58,Benthic,2,AGR,Forereef,17.37275221,16.1536117,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38845,38428,22802,,,19.707896,145.399214,19.707896,145.399214,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-620,,,05/25/2022 13.32.14,05/25/2022 13.32.14,Benthic,3,ROB,Forereef,13.10576044,12.80097531,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38842,38549,22798,,,19.68052,145.391047,19.68052,145.391047,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-623,,,05/25/2022 13.42.16,05/25/2022 13.42.16,Benthic,3,ROB,Forereef,11.58183481,11.27704968,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,38846,38429,22803,,,19.708138,145.403998,19.708138,145.403998,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-590,,,05/25/2022 14.56.23,05/25/2022 14.56.23,Benthic,4,AGR,Forereef,3.962206644,3.657421518,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,38843,38550,22800,,,19.683009,145.389745,19.683009,145.389745,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,181,RA2201_LEG4,ASC-612,,,05/25/2022 15.03.04,05/25/2022 15.03.04,Benthic,4,AGR,Forereef,13.71533069,11.58183481,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,38847,38430,22804,,,19.693992,145.389297,19.693992,145.389297,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-527,,,07/23/2022 09.07.31,07/23/2022 09.07.31,Fish,NA,AGR,Forereef,NA,NA,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,39620,38535,22947,,,19.701704,145.392401,19.701704,145.392401,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-06,,OCC-ASC-005,07/23/2022 09.35.43,07/23/2022 09.35.43,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,12,Mid,NA,Asuncion,MARIAN,,NA,39633,38218,43,,Complex substrate dominated by turf algae and Lobophora sp.,19.690298,145.388529,19.6902532,145.388625,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-512,,,07/23/2022 10.11.11,07/23/2022 10.11.11,Fish,NA,AGR,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39621,38536,21221,,,19.701311,145.39273,19.68797,145.41991,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-06,,OCC-ASC-005,07/23/2022 10.57.48,07/23/2022 10.57.48,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,12,Mid,NA,Asuncion,MARIAN,,NA,39626,38541,43,,Complex substrate dominated by turf algae and Lobophora sp.,19.690225,145.388549,19.6902532,145.388625,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-06,OCC-ASC-005,,07/23/2022 11.12.11,07/23/2022 11.12.11,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,12,Mid,NA,Asuncion,MARIAN,,NA,39627,38216,43,,Complex substrate dominated by turf algae and Lobophora sp.,19.690049,145.388465,19.6902532,145.388625,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-514,,,07/23/2022 11.32.23,07/23/2022 11.32.23,Fish,NA,AGR,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39622,38537,22946,,,19.706751,145.397197,19.706751,145.397197,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-04,,OCC-ASC-001,07/23/2022 12.41.08,07/23/2022 12.41.08,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,11,Mid,NA,Asuncion,MARIAN,,NA,39628,38573,41,,Boulder environment dominated by turf algae.,19.708359,145.403039,19.70842,145.40305,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,YES,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-516,,,07/23/2022 12.45.45,07/23/2022 12.45.45,Fish,NA,AGR,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39623,38538,22948,,,19.70792,145.400955,19.70792,145.400955,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-496,,,07/23/2022 13.53.52,07/23/2022 13.53.52,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,39624,38539,19346,,,19.707037,145.401237,19.68797,145.41961,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-04,,OCC-ASC-001,07/23/2022 14.06.56,07/23/2022 14.06.56,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,11,Mid,NA,Asuncion,MARIAN,,NA,39629,38574,41,,Boulder environment dominated by turf algae.,19.708336,145.403,19.70842,145.40305,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-04,OCC-ASC-001,,07/23/2022 14.14.19,07/23/2022 14.14.19,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,11,Mid,NA,Asuncion,MARIAN,,NA,39630,38217,41,,Boulder environment dominated by turf algae.,19.708324,145.402469,19.70842,145.40305,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-518,,,07/23/2022 15.12.12,07/23/2022 15.12.12,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39625,38540,22949,,,19.707837,145.402678,19.707837,145.402678,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-04,,OCC-ASC-002,07/23/2022 15.28.20,07/23/2022 15.28.20,Oceanography,NA,,Forereef,NA,NA,NA,NA,12,11,Mid,NA,Asuncion,MARIAN,,NA,39631,38240,41,,Boulder environment dominated by turf algae.,19.699823,145.41755,19.70842,145.40305,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-01,OCC-ASC-002,,07/23/2022 15.35.24,07/23/2022 15.35.24,Oceanography,NA,,Forereef,NA,NA,NA,NA,17,11,Mid,NA,Asuncion,MARIAN,,NA,39632,38241,38,,Boulder environment dominated by turf algae.,19.700917,145.416726,19.69977,145.4174,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-537,,,07/24/2022 08.54.53,07/24/2022 08.54.53,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,39640,38542,22950,,,19.675424,145.408388,19.675424,145.408388,NO,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-20,,OCC-ASC-003,07/24/2022 09.28.46,07/24/2022 09.28.46,Oceanography,NA,,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39654,38608,5063,,,19.677045,145.410723,19.67692967,145.4107695,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-524,,,07/24/2022 09.56.27,07/24/2022 09.56.27,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39641,38543,22951,,,19.692153,145.41884,19.692153,145.41884,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-499,,,07/24/2022 10.09.37,07/24/2022 10.09.37,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,39642,38544,19349,,,19.690246,145.418719,19.70786,145.40807,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-20,,OCC-ASC-003,07/24/2022 10.54.15,07/24/2022 10.54.15,Oceanography,NA,,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39649,38575,5063,,,19.677029,145.410755,19.67692967,145.4107695,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-526,,,07/24/2022 11.02.23,07/24/2022 11.02.23,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39643,38545,22954,,,19.699563,145.418054,19.69956,145.41806,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-20,OCC-ASC-003,,07/24/2022 11.02.28,07/24/2022 11.02.28,Oceanography,NA,,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39650,38219,5063,,,19.677471,145.410914,19.67692967,145.4107695,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-511,,,07/24/2022 11.18.16,07/24/2022 11.18.16,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39644,38602,21220,,,19.700915,145.417101,19.69648,145.419,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-509,,,07/24/2022 12.25.00,07/24/2022 12.25.00,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39645,38603,21218,,,19.704864,145.412726,19.7076,145.4083,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-532,,,07/24/2022 12.44.22,07/24/2022 12.44.22,Fish,NA,AGR,Forereef,NA,NA,NA,NA,NA,NA,Deep,NA,Asuncion,MARIAN,,NA,39646,38604,22953,,,19.705557,145.413249,19.705557,145.413249,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-501,,,07/24/2022 13.52.42,07/24/2022 13.52.42,Fish,NA,ROB,Forereef,NA,NA,NA,NA,NA,NA,Shallow,NA,Asuncion,MARIAN,,NA,39647,38605,19351,,,19.706477,145.408535,19.67799,145.3934,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-02,,OCC-ASC-004,07/24/2022 14.02.23,07/24/2022 14.02.23,Oceanography,NA,,Forereef,NA,NA,NA,NA,14,9,Mid,NA,Asuncion,MARIAN,,NA,39651,38326,39,,Wall environment with moderate substrate complexity; dominated by turf algae and CCA.,19.680404,145.3914,19.68072,145.39225,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-02,OCC-ASC-004,,07/24/2022 14.08.19,07/24/2022 14.08.19,Oceanography,NA,,Forereef,NA,NA,NA,NA,14,9,Mid,NA,Asuncion,MARIAN,,NA,39652,38463,39,,Wall environment with moderate substrate complexity; dominated by turf algae and CCA.,19.680683,145.391387,19.68072,145.39225,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,184,RA2201_LEG7,ASC-519,,,07/24/2022 14.12.24,07/24/2022 14.12.24,Fish,NA,AGR,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Asuncion,MARIAN,,NA,39648,38606,22952,,,19.706817,145.409951,19.706817,145.409951,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,ASUNCION
2022,184,RA2201_LEG7,ASC-491,,OCC-ASC-006,07/24/2022 15.32.11,07/24/2022 15.32.11,Oceanography,NA,,,NA,NA,NA,NA,NA,NA,,NA,Asuncion,MARIAN,,NA,39653,38607,17848,,,19.69332,145.38965,19.69338,145.38965,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,ASUNCION
2022,182,RA2201_LEG5,FDP-375,,,06/23/2022 09.08.17,06/23/2022 09.08.17,Fish,1,AGR,Forereef,NA,NA,30,NA,NA,NA,Deep,NA,Farallon de Pajaros,MARIAN,,NA,39261,37987,17875,,,20.542193,144.903992,20.54528,144.88533,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,FARALLON DE PAJAROS
2022,182,RA2201_LEG5,FDP-381,,,06/23/2022 09.21.27,06/23/2022 09.21.27,Fish,1,AGR,Forereef,NA,NA,30,NA,NA,NA,Deep,NA,Farallon de Pajaros,MARIAN,,NA,39266,38630,20955,,,20.545094,144.904883,20.54688,144.88443,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,FARALLON DE PAJAROS
2022,182,RA2201_LEG5,FDP-397,,,06/23/2022 10.18.37,06/23/2022 10.18.37,Fish,2,ROB,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Farallon de Pajaros,MARIAN,,NA,39262,37988,22881,,,20.537482,144.898401,20.537482,144.898401,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,FARALLON DE PAJAROS
2022,182,RA2201_LEG5,FDP-391,,,06/23/2022 11.00.18,06/23/2022 11.00.18,Fish,2,ROB,Forereef,NA,NA,30,NA,NA,NA,Mid,NA,Farallon de Pajaros,MARIAN,,NA,39267,38631,22884,,,20.54969,144.90257,20.54969,144.90257,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,FARALLON DE PAJAROS
2022,182,RA2201_LEG5,FDP-373,,OCC-FDP-001,06/23/2022 11.15.41,06/23/2022 11.15.41,Oceanography,NA,,,NA,NA,NA,NA,NA,NA,,NA,Farallon de Pajaros,MARIAN,,NA,39270,38189,17873,,,20.537552,144.899522,20.53755,144.89951,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,FARALLON DE PAJAROS
2022,182,RA2201_LEG5,FDP-290,,OCC-FDP-002,06/23/2022 12.22.15,06/23/2022 12.22.15,Oceanography,NA,,Forereef,NA,NA,NA,NA,NA,NA,Mid,NA,Farallon de Pajaros,MARIAN,,NA,39260,38565,8350,,,20.545128,144.88577,20.545022,144.886068,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,FARALLON DE PAJAROS
